Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-26 0:00:00,12,8,120,200,450,75
2018-08-26 1:00:00,-2,10,160,150,450,375
2018-08-26 2:00:00,16,10,40,250,600,225
2018-08-26 3:00:00,5,8,160,250,600,150
2018-08-26 4:00:00,15,6,160,250,600,375
2018-08-26 5:00:00,18,2,40,150,750,75
2018-08-26 6:00:00,13,2,120,50,450,225
2018-08-26 7:00:00,18,10,200,100,750,75
2018-08-26 8:00:00,-5,4,160,150,450,375
2018-08-26 9:00:00,18,4,120,100,600,150
2018-08-26 10:00:00,14,10,80,200,750,300
2018-08-26 11:00:00,-17,10,40,250,600,300
2018-08-26 12:00:00,-8,4,40,50,600,300
2018-08-26 13:00:00,9,10,160,100,300,75
2018-08-26 14:00:00,-3,6,80,200,750,75
2018-08-26 15:00:00,-14,2,80,50,750,300
2018-08-26 16:00:00,15,2,40,100,300,300
2018-08-26 17:00:00,0,10,40,150,750,375
2018-08-26 18:00:00,-10,4,200,100,150,75
2018-08-26 19:00:00,-16,6,120,250,750,150
2018-08-26 20:00:00,-1,6,40,150,750,375
2018-08-26 21:00:00,-19,4,40,250,600,75
2018-08-26 22:00:00,10,8,200,150,150,375
2018-08-26 23:00:00,4,4,160,100,300,150
