Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-31 0:00:00,-3,6,120,250,450,375
2018-08-31 1:00:00,-10,8,120,250,750,75
2018-08-31 2:00:00,-18,10,40,200,300,150
2018-08-31 3:00:00,-17,10,80,50,150,150
2018-08-31 4:00:00,-18,8,160,250,600,150
2018-08-31 5:00:00,-10,8,200,50,300,225
2018-08-31 6:00:00,10,10,40,150,150,300
2018-08-31 7:00:00,-9,8,120,200,600,375
2018-08-31 8:00:00,0,2,120,100,300,225
2018-08-31 9:00:00,-19,4,120,100,600,75
2018-08-31 10:00:00,-8,10,80,200,450,150
2018-08-31 11:00:00,-19,4,160,250,450,75
2018-08-31 12:00:00,-12,10,200,50,450,375
2018-08-31 13:00:00,18,2,80,250,450,75
2018-08-31 14:00:00,10,6,40,100,600,75
2018-08-31 15:00:00,-9,10,120,150,750,225
2018-08-31 16:00:00,6,4,40,150,450,300
2018-08-31 17:00:00,16,2,80,100,150,150
2018-08-31 18:00:00,4,4,120,100,750,150
2018-08-31 19:00:00,-14,2,120,100,750,225
2018-08-31 20:00:00,17,8,200,250,450,375
2018-08-31 21:00:00,-7,8,160,200,150,75
2018-08-31 22:00:00,-4,4,80,150,750,225
2018-08-31 23:00:00,5,2,200,200,750,375
