Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-23 0:00:00,17,6,120,200,150,150
2018-12-23 1:00:00,-4,8,40,250,450,225
2018-12-23 2:00:00,-19,2,80,50,300,150
2018-12-23 3:00:00,-6,2,80,100,750,375
2018-12-23 4:00:00,12,8,40,200,300,300
2018-12-23 5:00:00,19,6,160,200,750,150
2018-12-23 6:00:00,-17,6,80,250,750,300
2018-12-23 7:00:00,5,10,200,100,300,300
2018-12-23 8:00:00,13,6,200,150,450,150
2018-12-23 9:00:00,12,4,40,250,750,75
2018-12-23 10:00:00,-13,10,160,100,300,300
2018-12-23 11:00:00,-17,4,160,50,750,225
2018-12-23 12:00:00,9,2,200,250,450,300
2018-12-23 13:00:00,7,4,40,200,600,375
2018-12-23 14:00:00,5,2,200,200,450,225
2018-12-23 15:00:00,-16,6,120,100,450,300
2018-12-23 16:00:00,0,6,200,200,450,75
2018-12-23 17:00:00,-5,6,200,200,150,300
2018-12-23 18:00:00,13,2,200,50,450,300
2018-12-23 19:00:00,-16,6,80,50,450,375
2018-12-23 20:00:00,15,10,80,50,600,75
2018-12-23 21:00:00,-19,8,80,250,300,225
2018-12-23 22:00:00,-8,2,80,150,750,225
2018-12-23 23:00:00,14,8,200,150,750,300
