Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-31 0:00:00,-7,8,120,250,450,375
2018-07-31 1:00:00,8,2,40,50,300,300
2018-07-31 2:00:00,-14,6,120,200,300,300
2018-07-31 3:00:00,11,8,80,250,600,300
2018-07-31 4:00:00,-19,2,120,150,600,225
2018-07-31 5:00:00,8,8,120,100,750,150
2018-07-31 6:00:00,-5,2,120,50,150,225
2018-07-31 7:00:00,14,4,80,50,750,150
2018-07-31 8:00:00,12,8,40,250,750,150
2018-07-31 9:00:00,8,4,120,150,150,300
2018-07-31 10:00:00,-10,10,80,50,450,300
2018-07-31 11:00:00,0,6,40,250,600,225
2018-07-31 12:00:00,-19,4,160,200,600,375
2018-07-31 13:00:00,-18,6,40,50,300,150
2018-07-31 14:00:00,18,8,160,100,300,225
2018-07-31 15:00:00,17,10,160,200,150,300
2018-07-31 16:00:00,-5,8,200,200,600,375
2018-07-31 17:00:00,-4,4,160,50,150,150
2018-07-31 18:00:00,9,2,40,50,750,375
2018-07-31 19:00:00,-13,8,160,200,750,150
2018-07-31 20:00:00,3,8,80,200,300,300
2018-07-31 21:00:00,7,8,40,200,150,150
2018-07-31 22:00:00,-7,10,200,250,450,150
2018-07-31 23:00:00,9,8,160,100,300,75
