Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-07 0:00:00,11,2,160,50,750,150
2018-02-07 1:00:00,-9,2,40,200,450,75
2018-02-07 2:00:00,16,8,80,250,450,300
2018-02-07 3:00:00,3,8,160,200,600,300
2018-02-07 4:00:00,-1,4,40,250,750,75
2018-02-07 5:00:00,17,6,200,50,150,300
2018-02-07 6:00:00,8,10,40,150,600,150
2018-02-07 7:00:00,2,8,200,200,450,375
2018-02-07 8:00:00,6,8,80,100,750,300
2018-02-07 9:00:00,17,10,160,200,450,375
2018-02-07 10:00:00,13,2,200,250,150,150
2018-02-07 11:00:00,6,8,200,200,450,300
2018-02-07 12:00:00,10,2,120,150,600,300
2018-02-07 13:00:00,5,4,160,50,150,375
2018-02-07 14:00:00,-5,8,200,50,600,300
2018-02-07 15:00:00,-19,2,200,100,600,300
2018-02-07 16:00:00,9,10,160,100,450,225
2018-02-07 17:00:00,-17,2,200,50,750,300
2018-02-07 18:00:00,-9,10,120,150,600,150
2018-02-07 19:00:00,8,2,160,100,450,225
2018-02-07 20:00:00,0,8,80,100,750,75
2018-02-07 21:00:00,-7,10,160,250,450,375
2018-02-07 22:00:00,15,8,200,100,750,300
2018-02-07 23:00:00,4,4,80,250,150,75
