Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-18 0:00:00,-2,2,200,200,450,225
2018-12-18 1:00:00,-9,2,120,250,150,300
2018-12-18 2:00:00,-10,2,160,100,300,150
2018-12-18 3:00:00,-6,2,40,250,750,150
2018-12-18 4:00:00,-5,2,160,200,450,300
2018-12-18 5:00:00,8,8,160,50,750,150
2018-12-18 6:00:00,-10,6,120,50,750,225
2018-12-18 7:00:00,-9,6,40,50,150,375
2018-12-18 8:00:00,14,6,160,200,600,375
2018-12-18 9:00:00,15,6,80,50,750,375
2018-12-18 10:00:00,-16,2,80,100,750,75
2018-12-18 11:00:00,9,2,80,200,450,375
2018-12-18 12:00:00,-3,4,40,150,450,150
2018-12-18 13:00:00,2,2,120,100,750,375
2018-12-18 14:00:00,3,10,80,100,750,225
2018-12-18 15:00:00,-16,2,200,200,300,300
2018-12-18 16:00:00,-4,4,120,250,150,225
2018-12-18 17:00:00,-7,4,160,150,300,375
2018-12-18 18:00:00,1,6,200,50,300,150
2018-12-18 19:00:00,9,4,40,250,750,225
2018-12-18 20:00:00,-12,2,160,250,300,75
2018-12-18 21:00:00,3,6,120,250,600,225
2018-12-18 22:00:00,-10,6,120,100,450,375
2018-12-18 23:00:00,11,6,160,100,150,75
