Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-22 0:00:00,2,10,80,150,450,150
2018-07-22 1:00:00,17,2,160,100,600,225
2018-07-22 2:00:00,19,2,160,50,150,375
2018-07-22 3:00:00,-19,10,80,100,150,150
2018-07-22 4:00:00,9,2,120,50,750,300
2018-07-22 5:00:00,-14,2,120,200,750,300
2018-07-22 6:00:00,2,4,80,200,600,300
2018-07-22 7:00:00,-10,4,80,250,450,300
2018-07-22 8:00:00,-14,2,40,250,300,375
2018-07-22 9:00:00,14,4,160,100,300,150
2018-07-22 10:00:00,18,4,40,100,150,225
2018-07-22 11:00:00,-2,8,160,100,750,375
2018-07-22 12:00:00,14,4,160,250,600,375
2018-07-22 13:00:00,-18,6,120,150,300,300
2018-07-22 14:00:00,4,8,120,150,600,375
2018-07-22 15:00:00,17,10,120,250,750,375
2018-07-22 16:00:00,-12,4,80,200,300,300
2018-07-22 17:00:00,9,6,120,250,600,300
2018-07-22 18:00:00,-2,2,80,250,450,150
2018-07-22 19:00:00,13,10,80,150,450,225
2018-07-22 20:00:00,16,6,120,150,300,150
2018-07-22 21:00:00,-7,8,200,50,150,375
2018-07-22 22:00:00,2,6,200,250,300,375
2018-07-22 23:00:00,-15,8,160,200,150,75
