Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-12 0:00:00,-4,2,40,200,750,150
2018-12-12 1:00:00,19,6,200,150,300,225
2018-12-12 2:00:00,4,10,80,100,450,75
2018-12-12 3:00:00,-7,4,120,250,300,375
2018-12-12 4:00:00,0,10,40,250,450,300
2018-12-12 5:00:00,18,10,40,200,750,150
2018-12-12 6:00:00,12,8,200,50,450,225
2018-12-12 7:00:00,-17,6,200,50,600,75
2018-12-12 8:00:00,-2,8,200,100,300,375
2018-12-12 9:00:00,12,8,200,150,300,300
2018-12-12 10:00:00,6,8,80,250,600,300
2018-12-12 11:00:00,16,4,40,50,750,225
2018-12-12 12:00:00,1,10,40,200,450,300
2018-12-12 13:00:00,0,2,40,100,750,300
2018-12-12 14:00:00,-1,2,200,100,300,375
2018-12-12 15:00:00,-18,4,160,100,600,75
2018-12-12 16:00:00,-8,6,40,200,600,300
2018-12-12 17:00:00,8,2,40,100,450,375
2018-12-12 18:00:00,-1,4,200,150,600,150
2018-12-12 19:00:00,-8,4,80,250,600,225
2018-12-12 20:00:00,-13,2,80,150,300,225
2018-12-12 21:00:00,3,6,40,100,150,225
2018-12-12 22:00:00,2,10,80,100,150,150
2018-12-12 23:00:00,-8,4,120,250,450,75
