Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-03 0:00:00,18,2,40,50,150,300
2018-04-03 1:00:00,9,8,120,50,750,225
2018-04-03 2:00:00,4,6,200,50,150,225
2018-04-03 3:00:00,15,6,160,250,450,75
2018-04-03 4:00:00,12,4,80,150,450,150
2018-04-03 5:00:00,-10,10,40,100,600,75
2018-04-03 6:00:00,-6,2,120,150,150,150
2018-04-03 7:00:00,11,4,40,50,750,375
2018-04-03 8:00:00,17,6,120,150,150,300
2018-04-03 9:00:00,4,4,200,150,450,375
2018-04-03 10:00:00,14,10,200,150,300,225
2018-04-03 11:00:00,-7,2,40,100,750,300
2018-04-03 12:00:00,-2,8,40,50,300,375
2018-04-03 13:00:00,15,8,80,250,300,375
2018-04-03 14:00:00,-19,10,120,200,450,75
2018-04-03 15:00:00,15,10,160,150,750,225
2018-04-03 16:00:00,-8,6,160,50,750,225
2018-04-03 17:00:00,-15,6,40,250,750,75
2018-04-03 18:00:00,14,10,160,100,300,225
2018-04-03 19:00:00,-5,2,120,150,300,375
2018-04-03 20:00:00,2,2,80,150,300,225
2018-04-03 21:00:00,-2,4,200,250,150,150
2018-04-03 22:00:00,9,6,200,50,750,225
2018-04-03 23:00:00,15,4,200,50,600,75
