Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-20 0:00:00,-15,6,200,250,150,150
2018-12-20 1:00:00,14,8,80,150,450,150
2018-12-20 2:00:00,-5,2,80,100,300,75
2018-12-20 3:00:00,-3,4,200,250,150,225
2018-12-20 4:00:00,-15,6,200,250,150,150
2018-12-20 5:00:00,-9,2,80,100,450,75
2018-12-20 6:00:00,-10,10,200,200,600,375
2018-12-20 7:00:00,8,6,120,150,150,75
2018-12-20 8:00:00,-19,10,80,50,750,150
2018-12-20 9:00:00,11,6,80,250,150,75
2018-12-20 10:00:00,19,6,200,150,750,150
2018-12-20 11:00:00,-15,10,200,200,600,150
2018-12-20 12:00:00,12,4,160,200,600,150
2018-12-20 13:00:00,-17,8,200,200,450,375
2018-12-20 14:00:00,-18,2,120,250,150,300
2018-12-20 15:00:00,18,4,160,50,150,300
2018-12-20 16:00:00,-18,6,160,250,600,375
2018-12-20 17:00:00,0,6,200,150,450,300
2018-12-20 18:00:00,15,10,120,150,600,375
2018-12-20 19:00:00,-5,2,120,100,450,300
2018-12-20 20:00:00,9,4,120,100,450,150
2018-12-20 21:00:00,-19,4,120,100,300,150
2018-12-20 22:00:00,-19,2,80,50,450,75
2018-12-20 23:00:00,6,6,200,250,750,225
