Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-20 0:00:00,13,10,80,250,150,300
2018-11-20 1:00:00,3,4,160,150,750,75
2018-11-20 2:00:00,-1,10,200,100,450,75
2018-11-20 3:00:00,-5,10,160,100,300,375
2018-11-20 4:00:00,13,6,200,200,600,375
2018-11-20 5:00:00,-16,4,160,250,150,375
2018-11-20 6:00:00,13,4,40,100,450,225
2018-11-20 7:00:00,-17,4,200,100,150,375
2018-11-20 8:00:00,-3,8,160,200,450,300
2018-11-20 9:00:00,5,4,40,200,150,225
2018-11-20 10:00:00,-7,10,40,200,750,75
2018-11-20 11:00:00,-7,4,200,250,600,300
2018-11-20 12:00:00,-14,6,200,100,600,300
2018-11-20 13:00:00,4,10,200,150,750,150
2018-11-20 14:00:00,-17,4,160,50,300,150
2018-11-20 15:00:00,-2,6,160,150,300,375
2018-11-20 16:00:00,1,6,160,200,750,75
2018-11-20 17:00:00,-9,8,40,100,750,375
2018-11-20 18:00:00,-6,6,80,250,600,225
2018-11-20 19:00:00,-8,10,160,200,450,375
2018-11-20 20:00:00,-15,10,200,150,300,150
2018-11-20 21:00:00,14,2,160,150,750,300
2018-11-20 22:00:00,19,8,80,100,150,225
2018-11-20 23:00:00,9,8,200,150,150,225
