Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-20 0:00:00,-18,2,120,200,750,150
2018-01-20 1:00:00,-9,6,120,150,450,300
2018-01-20 2:00:00,8,2,40,200,150,150
2018-01-20 3:00:00,-6,8,120,250,750,300
2018-01-20 4:00:00,-9,10,160,150,300,375
2018-01-20 5:00:00,-9,4,120,50,750,300
2018-01-20 6:00:00,14,4,80,150,150,300
2018-01-20 7:00:00,-11,6,80,200,300,75
2018-01-20 8:00:00,-4,6,40,250,600,75
2018-01-20 9:00:00,-1,4,40,200,150,75
2018-01-20 10:00:00,-3,2,120,150,450,375
2018-01-20 11:00:00,-18,4,80,50,150,75
2018-01-20 12:00:00,-17,8,160,150,600,150
2018-01-20 13:00:00,15,2,40,250,750,150
2018-01-20 14:00:00,-18,6,40,50,450,225
2018-01-20 15:00:00,-1,2,120,50,450,375
2018-01-20 16:00:00,-15,8,200,150,450,75
2018-01-20 17:00:00,-13,8,160,50,300,300
2018-01-20 18:00:00,-8,2,120,150,450,225
2018-01-20 19:00:00,-8,10,200,200,600,300
2018-01-20 20:00:00,-13,8,120,50,450,300
2018-01-20 21:00:00,-17,8,200,200,450,75
2018-01-20 22:00:00,7,8,40,100,450,300
2018-01-20 23:00:00,13,6,80,150,750,225
