Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-01 0:00:00,3,10,160,50,750,75
2018-09-01 1:00:00,13,4,200,100,750,150
2018-09-01 2:00:00,-1,2,120,200,450,375
2018-09-01 3:00:00,3,2,40,100,600,225
2018-09-01 4:00:00,16,2,40,250,300,300
2018-09-01 5:00:00,12,6,80,250,600,225
2018-09-01 6:00:00,-13,8,80,100,150,150
2018-09-01 7:00:00,0,2,200,50,150,375
2018-09-01 8:00:00,-19,8,200,250,150,300
2018-09-01 9:00:00,0,8,80,50,600,225
2018-09-01 10:00:00,-3,2,200,50,450,150
2018-09-01 11:00:00,10,10,40,150,300,375
2018-09-01 12:00:00,-3,4,120,150,300,300
2018-09-01 13:00:00,19,8,80,250,450,150
2018-09-01 14:00:00,15,2,200,200,300,300
2018-09-01 15:00:00,2,4,120,250,450,225
2018-09-01 16:00:00,0,8,200,150,750,150
2018-09-01 17:00:00,11,10,80,250,450,225
2018-09-01 18:00:00,3,8,120,150,150,225
2018-09-01 19:00:00,1,8,120,250,750,225
2018-09-01 20:00:00,8,2,200,150,450,150
2018-09-01 21:00:00,5,6,200,100,300,300
2018-09-01 22:00:00,13,8,40,250,600,300
2018-09-01 23:00:00,-7,8,200,200,450,375
