Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-09 0:00:00,16,4,40,200,150,75
2018-04-09 1:00:00,19,6,200,50,450,375
2018-04-09 2:00:00,8,8,80,150,750,225
2018-04-09 3:00:00,7,2,40,50,450,300
2018-04-09 4:00:00,-3,2,40,50,600,75
2018-04-09 5:00:00,3,4,160,150,450,300
2018-04-09 6:00:00,6,6,80,50,600,225
2018-04-09 7:00:00,17,2,200,250,300,300
2018-04-09 8:00:00,10,8,120,100,750,150
2018-04-09 9:00:00,-1,10,160,200,300,75
2018-04-09 10:00:00,-2,8,80,50,600,75
2018-04-09 11:00:00,1,10,120,200,300,300
2018-04-09 12:00:00,4,6,160,100,300,300
2018-04-09 13:00:00,9,10,80,150,600,225
2018-04-09 14:00:00,15,6,160,50,600,375
2018-04-09 15:00:00,4,10,40,150,750,375
2018-04-09 16:00:00,0,6,80,250,150,225
2018-04-09 17:00:00,8,10,40,150,300,225
2018-04-09 18:00:00,15,10,40,200,750,75
2018-04-09 19:00:00,16,10,40,200,300,300
2018-04-09 20:00:00,-10,10,200,200,750,300
2018-04-09 21:00:00,-5,2,40,50,750,375
2018-04-09 22:00:00,-14,4,120,100,150,225
2018-04-09 23:00:00,17,6,200,150,600,225
