Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-31 0:00:00,-7,2,40,50,300,375
2018-12-31 1:00:00,-12,8,40,200,600,150
2018-12-31 2:00:00,19,2,160,150,600,75
2018-12-31 3:00:00,17,4,80,100,450,150
2018-12-31 4:00:00,4,10,160,100,450,375
2018-12-31 5:00:00,-2,2,40,250,300,375
2018-12-31 6:00:00,-18,8,40,150,750,150
2018-12-31 7:00:00,2,2,160,250,450,375
2018-12-31 8:00:00,2,6,80,150,450,75
2018-12-31 9:00:00,10,6,40,50,150,300
2018-12-31 10:00:00,-17,10,120,150,600,75
2018-12-31 11:00:00,12,8,80,200,300,225
2018-12-31 12:00:00,-17,10,40,200,600,300
2018-12-31 13:00:00,6,10,40,150,450,225
2018-12-31 14:00:00,6,4,40,150,600,150
2018-12-31 15:00:00,-11,10,160,100,450,150
2018-12-31 16:00:00,-17,6,200,100,450,300
2018-12-31 17:00:00,-14,10,40,250,450,375
2018-12-31 18:00:00,-17,8,120,150,300,300
2018-12-31 19:00:00,-8,4,80,200,450,375
2018-12-31 20:00:00,9,6,200,50,300,75
2018-12-31 21:00:00,5,10,80,250,150,375
2018-12-31 22:00:00,6,2,200,200,300,225
2018-12-31 23:00:00,-18,2,200,150,750,375
