Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-16 0:00:00,-4,10,80,250,150,225
2018-01-16 1:00:00,1,4,40,200,450,150
2018-01-16 2:00:00,19,8,200,100,450,150
2018-01-16 3:00:00,-13,10,80,250,450,150
2018-01-16 4:00:00,8,6,120,150,300,300
2018-01-16 5:00:00,-8,2,160,100,450,75
2018-01-16 6:00:00,-1,8,80,50,600,225
2018-01-16 7:00:00,6,8,160,200,750,300
2018-01-16 8:00:00,-11,6,120,150,750,75
2018-01-16 9:00:00,-5,2,80,100,600,300
2018-01-16 10:00:00,-4,4,120,100,150,150
2018-01-16 11:00:00,18,8,200,250,300,300
2018-01-16 12:00:00,-17,6,200,250,600,375
2018-01-16 13:00:00,-11,4,200,100,300,300
2018-01-16 14:00:00,16,10,200,250,450,225
2018-01-16 15:00:00,-6,2,40,250,300,375
2018-01-16 16:00:00,-17,10,120,150,300,300
2018-01-16 17:00:00,1,4,80,50,600,150
2018-01-16 18:00:00,9,6,200,250,450,75
2018-01-16 19:00:00,-5,6,160,100,450,150
2018-01-16 20:00:00,-9,2,120,250,600,150
2018-01-16 21:00:00,5,4,120,50,600,150
2018-01-16 22:00:00,-8,6,160,100,150,150
2018-01-16 23:00:00,1,4,200,150,450,225
