Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-05 0:00:00,8,10,80,50,300,225
2018-06-05 1:00:00,-8,2,200,200,150,75
2018-06-05 2:00:00,18,6,200,100,750,300
2018-06-05 3:00:00,12,6,200,100,600,300
2018-06-05 4:00:00,-15,8,120,100,450,75
2018-06-05 5:00:00,5,2,200,50,150,75
2018-06-05 6:00:00,2,10,120,150,600,225
2018-06-05 7:00:00,-14,2,160,50,150,375
2018-06-05 8:00:00,10,10,80,200,150,375
2018-06-05 9:00:00,-8,4,80,50,600,225
2018-06-05 10:00:00,6,2,40,100,300,375
2018-06-05 11:00:00,-2,8,80,250,150,375
2018-06-05 12:00:00,8,6,40,200,450,375
2018-06-05 13:00:00,-9,6,40,250,150,225
2018-06-05 14:00:00,8,10,160,50,150,75
2018-06-05 15:00:00,-17,8,80,250,600,75
2018-06-05 16:00:00,16,4,80,250,450,300
2018-06-05 17:00:00,-4,10,40,200,750,225
2018-06-05 18:00:00,-15,8,40,150,600,150
2018-06-05 19:00:00,13,2,160,50,150,150
2018-06-05 20:00:00,5,8,120,200,450,225
2018-06-05 21:00:00,-16,8,160,100,450,150
2018-06-05 22:00:00,-11,8,40,50,600,375
2018-06-05 23:00:00,-17,2,200,200,450,75
