Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-06 0:00:00,-5,8,40,100,600,375
2018-09-06 1:00:00,-4,2,160,200,750,300
2018-09-06 2:00:00,-14,10,80,50,300,375
2018-09-06 3:00:00,5,8,160,200,450,300
2018-09-06 4:00:00,-6,4,80,150,600,75
2018-09-06 5:00:00,15,2,160,200,450,375
2018-09-06 6:00:00,5,8,160,100,150,225
2018-09-06 7:00:00,-13,8,80,150,300,225
2018-09-06 8:00:00,-5,6,80,50,450,150
2018-09-06 9:00:00,-6,10,120,200,600,375
2018-09-06 10:00:00,-12,10,40,150,600,300
2018-09-06 11:00:00,1,10,40,50,600,150
2018-09-06 12:00:00,18,4,120,150,450,225
2018-09-06 13:00:00,-13,10,200,200,300,375
2018-09-06 14:00:00,12,2,40,200,600,75
2018-09-06 15:00:00,16,6,40,150,750,150
2018-09-06 16:00:00,-12,10,160,200,150,75
2018-09-06 17:00:00,-3,4,200,150,150,225
2018-09-06 18:00:00,-10,8,40,50,300,75
2018-09-06 19:00:00,7,6,200,100,300,225
2018-09-06 20:00:00,-8,2,160,200,600,150
2018-09-06 21:00:00,-10,10,80,150,750,300
2018-09-06 22:00:00,-5,10,200,150,150,150
2018-09-06 23:00:00,-12,4,80,100,300,150
