Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-15 0:00:00,-15,2,40,100,600,225
2018-04-15 1:00:00,-14,10,120,200,150,225
2018-04-15 2:00:00,-13,6,40,200,150,375
2018-04-15 3:00:00,15,6,40,200,450,375
2018-04-15 4:00:00,12,10,80,250,150,75
2018-04-15 5:00:00,2,2,200,200,150,150
2018-04-15 6:00:00,-6,6,200,200,150,75
2018-04-15 7:00:00,-18,8,160,150,450,75
2018-04-15 8:00:00,19,4,80,100,150,150
2018-04-15 9:00:00,-6,2,160,250,600,150
2018-04-15 10:00:00,-8,6,80,200,150,225
2018-04-15 11:00:00,16,8,80,150,750,375
2018-04-15 12:00:00,-5,2,120,250,750,225
2018-04-15 13:00:00,-18,10,160,250,150,75
2018-04-15 14:00:00,13,4,80,250,600,75
2018-04-15 15:00:00,8,6,120,250,450,300
2018-04-15 16:00:00,2,4,120,100,300,300
2018-04-15 17:00:00,-10,8,40,100,600,75
2018-04-15 18:00:00,-18,8,40,200,600,225
2018-04-15 19:00:00,5,10,80,50,150,150
2018-04-15 20:00:00,2,8,200,50,450,150
2018-04-15 21:00:00,-11,4,40,250,300,375
2018-04-15 22:00:00,16,4,80,200,750,225
2018-04-15 23:00:00,16,8,120,50,450,150
