Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-09 0:00:00,2,8,200,100,750,150
2018-12-09 1:00:00,15,10,200,150,450,225
2018-12-09 2:00:00,-18,4,160,100,300,150
2018-12-09 3:00:00,1,2,80,200,750,225
2018-12-09 4:00:00,16,4,80,100,300,300
2018-12-09 5:00:00,-2,4,120,50,600,300
2018-12-09 6:00:00,-3,8,160,150,450,150
2018-12-09 7:00:00,5,8,120,200,600,150
2018-12-09 8:00:00,12,10,200,50,600,375
2018-12-09 9:00:00,-13,2,120,150,750,375
2018-12-09 10:00:00,18,10,160,50,150,75
2018-12-09 11:00:00,12,8,40,150,750,225
2018-12-09 12:00:00,18,4,200,200,750,75
2018-12-09 13:00:00,17,8,160,150,150,75
2018-12-09 14:00:00,-16,10,80,100,600,300
2018-12-09 15:00:00,1,10,200,50,750,375
2018-12-09 16:00:00,-2,2,160,200,150,150
2018-12-09 17:00:00,12,2,120,150,300,150
2018-12-09 18:00:00,-12,4,200,200,450,75
2018-12-09 19:00:00,18,6,80,100,600,300
2018-12-09 20:00:00,-11,8,80,150,600,300
2018-12-09 21:00:00,17,2,200,250,750,75
2018-12-09 22:00:00,-16,2,200,200,300,375
2018-12-09 23:00:00,4,8,120,250,600,375
