Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-27 0:00:00,17,2,80,50,450,300
2018-06-27 1:00:00,-15,10,200,250,150,300
2018-06-27 2:00:00,12,4,160,100,150,225
2018-06-27 3:00:00,-7,4,120,250,450,75
2018-06-27 4:00:00,-15,2,160,250,600,150
2018-06-27 5:00:00,-2,4,160,50,450,75
2018-06-27 6:00:00,1,4,40,100,450,225
2018-06-27 7:00:00,-10,2,80,200,150,375
2018-06-27 8:00:00,-9,6,200,150,600,300
2018-06-27 9:00:00,14,8,200,50,300,150
2018-06-27 10:00:00,15,4,120,100,750,300
2018-06-27 11:00:00,17,4,200,150,150,375
2018-06-27 12:00:00,-15,4,40,100,300,75
2018-06-27 13:00:00,0,6,80,250,600,225
2018-06-27 14:00:00,-13,2,200,250,750,375
2018-06-27 15:00:00,-18,10,160,100,150,300
2018-06-27 16:00:00,6,6,80,100,300,375
2018-06-27 17:00:00,-4,8,80,100,750,75
2018-06-27 18:00:00,-6,6,160,100,600,375
2018-06-27 19:00:00,2,2,40,200,600,375
2018-06-27 20:00:00,-3,10,80,250,450,375
2018-06-27 21:00:00,18,6,160,100,450,300
2018-06-27 22:00:00,-12,8,200,250,600,225
2018-06-27 23:00:00,11,8,160,250,750,300
