Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-15 0:00:00,-19,10,120,150,150,375
2018-07-15 1:00:00,-3,8,200,250,300,375
2018-07-15 2:00:00,-6,8,200,100,450,225
2018-07-15 3:00:00,-1,2,200,200,450,300
2018-07-15 4:00:00,-14,4,40,200,300,150
2018-07-15 5:00:00,-16,8,200,100,750,225
2018-07-15 6:00:00,-19,4,40,250,750,375
2018-07-15 7:00:00,-13,8,40,200,450,375
2018-07-15 8:00:00,0,8,160,150,750,225
2018-07-15 9:00:00,1,10,120,150,750,225
2018-07-15 10:00:00,17,10,80,250,600,75
2018-07-15 11:00:00,13,8,120,200,600,375
2018-07-15 12:00:00,3,6,200,250,150,375
2018-07-15 13:00:00,1,6,40,50,300,150
2018-07-15 14:00:00,11,2,80,100,600,225
2018-07-15 15:00:00,18,10,80,150,300,300
2018-07-15 16:00:00,-18,4,200,50,450,75
2018-07-15 17:00:00,0,10,120,150,450,150
2018-07-15 18:00:00,-3,8,160,200,450,75
2018-07-15 19:00:00,14,10,80,100,150,300
2018-07-15 20:00:00,6,4,120,50,600,75
2018-07-15 21:00:00,1,4,160,50,600,150
2018-07-15 22:00:00,-8,8,40,50,300,375
2018-07-15 23:00:00,18,8,80,100,150,375
