Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-24 0:00:00,7,4,160,50,450,300
2018-10-24 1:00:00,-18,10,40,200,600,75
2018-10-24 2:00:00,0,10,200,200,150,375
2018-10-24 3:00:00,0,8,160,200,600,75
2018-10-24 4:00:00,-18,10,80,100,450,300
2018-10-24 5:00:00,1,10,40,200,300,75
2018-10-24 6:00:00,0,6,160,150,600,150
2018-10-24 7:00:00,6,8,80,100,150,75
2018-10-24 8:00:00,17,6,160,200,750,375
2018-10-24 9:00:00,-12,8,160,150,150,225
2018-10-24 10:00:00,-9,8,120,200,600,225
2018-10-24 11:00:00,8,2,120,250,300,300
2018-10-24 12:00:00,-12,2,160,50,450,150
2018-10-24 13:00:00,-9,6,200,100,600,75
2018-10-24 14:00:00,10,6,120,50,450,150
2018-10-24 15:00:00,-14,8,160,150,750,225
2018-10-24 16:00:00,8,6,200,150,750,75
2018-10-24 17:00:00,-13,10,120,100,300,300
2018-10-24 18:00:00,-17,2,40,150,600,75
2018-10-24 19:00:00,10,8,120,50,750,225
2018-10-24 20:00:00,19,2,120,200,600,225
2018-10-24 21:00:00,5,4,120,200,450,75
2018-10-24 22:00:00,0,6,160,100,150,75
2018-10-24 23:00:00,3,10,40,150,450,75
