Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-28 0:00:00,-5,8,80,100,450,225
2018-03-28 1:00:00,4,6,40,100,300,225
2018-03-28 2:00:00,0,4,200,50,600,75
2018-03-28 3:00:00,-10,10,160,100,600,150
2018-03-28 4:00:00,16,8,160,50,600,300
2018-03-28 5:00:00,-16,6,160,150,150,225
2018-03-28 6:00:00,-10,10,160,250,750,75
2018-03-28 7:00:00,16,2,120,100,450,375
2018-03-28 8:00:00,11,8,120,50,450,150
2018-03-28 9:00:00,1,4,160,50,300,225
2018-03-28 10:00:00,-11,2,120,100,750,75
2018-03-28 11:00:00,-15,8,120,150,750,375
2018-03-28 12:00:00,-5,10,120,250,150,375
2018-03-28 13:00:00,-18,2,120,50,600,300
2018-03-28 14:00:00,17,6,80,100,450,375
2018-03-28 15:00:00,-4,8,200,100,150,75
2018-03-28 16:00:00,-10,4,40,250,300,300
2018-03-28 17:00:00,16,10,80,100,450,375
2018-03-28 18:00:00,-14,10,200,150,300,225
2018-03-28 19:00:00,-19,8,40,50,150,300
2018-03-28 20:00:00,7,10,200,150,300,375
2018-03-28 21:00:00,-11,8,160,250,450,75
2018-03-28 22:00:00,-13,6,200,250,450,150
2018-03-28 23:00:00,-9,8,80,200,150,75
