Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-21 0:00:00,-17,6,160,100,450,300
2018-11-21 1:00:00,17,10,200,200,600,375
2018-11-21 2:00:00,-4,4,160,50,750,375
2018-11-21 3:00:00,11,4,160,250,450,225
2018-11-21 4:00:00,-6,4,120,250,450,75
2018-11-21 5:00:00,-9,2,160,100,300,225
2018-11-21 6:00:00,12,6,80,250,750,225
2018-11-21 7:00:00,-12,2,160,50,450,375
2018-11-21 8:00:00,11,8,200,250,300,300
2018-11-21 9:00:00,4,6,40,200,300,375
2018-11-21 10:00:00,-4,10,80,250,150,75
2018-11-21 11:00:00,0,4,40,100,150,300
2018-11-21 12:00:00,19,10,160,50,150,300
2018-11-21 13:00:00,-5,2,120,150,750,375
2018-11-21 14:00:00,-9,6,200,50,300,300
2018-11-21 15:00:00,-9,10,120,50,300,225
2018-11-21 16:00:00,-4,10,80,150,300,75
2018-11-21 17:00:00,9,6,80,250,750,75
2018-11-21 18:00:00,-8,4,120,50,150,300
2018-11-21 19:00:00,-5,8,40,200,450,75
2018-11-21 20:00:00,-10,4,80,150,300,225
2018-11-21 21:00:00,-2,8,40,150,600,75
2018-11-21 22:00:00,-6,6,80,50,450,150
2018-11-21 23:00:00,5,6,80,150,300,150
