Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-21 0:00:00,1,6,200,150,450,75
2018-05-21 1:00:00,19,8,120,200,450,225
2018-05-21 2:00:00,2,10,40,50,600,375
2018-05-21 3:00:00,11,4,40,250,450,300
2018-05-21 4:00:00,-16,4,200,100,300,300
2018-05-21 5:00:00,0,2,80,100,300,75
2018-05-21 6:00:00,2,8,120,150,600,225
2018-05-21 7:00:00,9,6,200,200,450,75
2018-05-21 8:00:00,-2,6,160,200,150,75
2018-05-21 9:00:00,-17,10,40,150,150,225
2018-05-21 10:00:00,13,8,40,200,750,300
2018-05-21 11:00:00,12,8,120,200,150,150
2018-05-21 12:00:00,-16,10,200,250,600,225
2018-05-21 13:00:00,-15,6,120,100,600,300
2018-05-21 14:00:00,19,8,80,50,450,375
2018-05-21 15:00:00,12,2,120,100,450,150
2018-05-21 16:00:00,-5,2,120,50,750,375
2018-05-21 17:00:00,-18,10,160,50,750,300
2018-05-21 18:00:00,3,4,40,200,300,300
2018-05-21 19:00:00,5,2,120,150,600,375
2018-05-21 20:00:00,-19,2,160,100,300,150
2018-05-21 21:00:00,10,8,80,50,600,225
2018-05-21 22:00:00,18,2,120,100,150,225
2018-05-21 23:00:00,16,2,200,250,150,375
