Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-05 0:00:00,10,2,80,250,450,75
2018-03-05 1:00:00,19,10,120,50,750,150
2018-03-05 2:00:00,18,8,200,200,600,150
2018-03-05 3:00:00,-7,10,200,250,450,375
2018-03-05 4:00:00,-9,8,40,50,450,75
2018-03-05 5:00:00,3,8,40,150,300,300
2018-03-05 6:00:00,15,4,160,50,600,375
2018-03-05 7:00:00,6,6,160,250,600,375
2018-03-05 8:00:00,-15,2,80,200,450,225
2018-03-05 9:00:00,-1,8,80,150,600,150
2018-03-05 10:00:00,6,6,40,100,300,225
2018-03-05 11:00:00,-17,2,80,250,150,375
2018-03-05 12:00:00,-15,6,120,250,450,75
2018-03-05 13:00:00,8,6,200,250,750,150
2018-03-05 14:00:00,-14,8,80,200,750,150
2018-03-05 15:00:00,-13,10,200,150,150,75
2018-03-05 16:00:00,10,10,120,100,600,300
2018-03-05 17:00:00,9,8,120,150,750,225
2018-03-05 18:00:00,0,2,160,100,450,300
2018-03-05 19:00:00,4,2,160,50,450,300
2018-03-05 20:00:00,-6,10,160,150,150,75
2018-03-05 21:00:00,8,10,80,100,150,150
2018-03-05 22:00:00,7,4,40,150,600,150
2018-03-05 23:00:00,16,4,160,50,300,300
