Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-10 0:00:00,6,10,160,100,450,150
2018-11-10 1:00:00,-4,10,80,250,450,375
2018-11-10 2:00:00,3,8,160,150,750,150
2018-11-10 3:00:00,10,4,160,250,300,300
2018-11-10 4:00:00,1,2,80,100,150,300
2018-11-10 5:00:00,11,2,40,200,450,225
2018-11-10 6:00:00,6,10,80,50,150,375
2018-11-10 7:00:00,9,4,160,250,300,375
2018-11-10 8:00:00,5,10,160,50,750,375
2018-11-10 9:00:00,-12,2,160,50,600,75
2018-11-10 10:00:00,-19,4,40,150,150,75
2018-11-10 11:00:00,0,10,160,50,600,225
2018-11-10 12:00:00,-19,4,80,200,300,150
2018-11-10 13:00:00,13,8,80,150,150,150
2018-11-10 14:00:00,0,4,120,100,600,300
2018-11-10 15:00:00,11,6,40,250,450,300
2018-11-10 16:00:00,8,2,40,150,300,75
2018-11-10 17:00:00,12,6,40,250,450,375
2018-11-10 18:00:00,-10,8,120,200,750,375
2018-11-10 19:00:00,16,4,40,250,450,75
2018-11-10 20:00:00,-6,2,120,100,150,300
2018-11-10 21:00:00,7,6,40,200,750,75
2018-11-10 22:00:00,0,2,160,100,150,150
2018-11-10 23:00:00,13,4,160,50,150,150
