Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-28 0:00:00,-14,4,200,200,450,150
2018-10-28 1:00:00,-7,2,40,250,450,375
2018-10-28 2:00:00,8,2,40,200,600,150
2018-10-28 3:00:00,-4,6,120,200,150,300
2018-10-28 4:00:00,17,6,200,250,600,225
2018-10-28 5:00:00,-4,2,160,200,750,300
2018-10-28 6:00:00,-16,8,40,200,450,375
2018-10-28 7:00:00,16,6,40,250,750,225
2018-10-28 8:00:00,-13,6,200,250,600,300
2018-10-28 9:00:00,2,2,160,100,450,225
2018-10-28 10:00:00,-8,8,160,200,750,150
2018-10-28 11:00:00,7,4,160,50,150,75
2018-10-28 12:00:00,-7,2,40,150,600,375
2018-10-28 13:00:00,1,8,200,50,750,300
2018-10-28 14:00:00,-17,4,120,250,150,300
2018-10-28 15:00:00,-1,2,120,250,750,300
2018-10-28 16:00:00,-15,4,80,150,300,225
2018-10-28 17:00:00,7,8,160,250,600,75
2018-10-28 18:00:00,-11,6,120,200,150,75
2018-10-28 19:00:00,3,4,80,250,150,75
2018-10-28 20:00:00,19,4,40,150,300,75
2018-10-28 21:00:00,-18,6,160,100,450,225
2018-10-28 22:00:00,18,2,120,50,150,300
2018-10-28 23:00:00,6,10,80,100,450,75
