Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-19 0:00:00,13,10,80,100,450,375
2018-02-19 1:00:00,-9,8,200,150,150,225
2018-02-19 2:00:00,-13,6,120,100,300,225
2018-02-19 3:00:00,-12,2,160,100,750,75
2018-02-19 4:00:00,-19,8,80,100,600,300
2018-02-19 5:00:00,6,8,80,250,300,300
2018-02-19 6:00:00,18,8,120,50,300,225
2018-02-19 7:00:00,19,10,40,200,750,375
2018-02-19 8:00:00,-12,10,160,150,300,300
2018-02-19 9:00:00,-8,4,160,50,600,300
2018-02-19 10:00:00,17,10,160,50,450,375
2018-02-19 11:00:00,15,4,160,250,450,375
2018-02-19 12:00:00,12,2,200,200,600,375
2018-02-19 13:00:00,-13,6,200,200,150,300
2018-02-19 14:00:00,-11,6,40,100,300,375
2018-02-19 15:00:00,-7,8,80,50,600,225
2018-02-19 16:00:00,-1,6,120,100,300,300
2018-02-19 17:00:00,17,4,80,50,600,300
2018-02-19 18:00:00,1,8,160,200,450,300
2018-02-19 19:00:00,-10,8,80,50,600,75
2018-02-19 20:00:00,-3,6,80,200,150,225
2018-02-19 21:00:00,18,4,40,100,450,150
2018-02-19 22:00:00,-13,8,120,200,600,375
2018-02-19 23:00:00,-14,4,200,100,750,150
