Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-26 0:00:00,-8,4,120,250,750,375
2018-01-26 1:00:00,12,10,120,150,450,75
2018-01-26 2:00:00,-7,8,160,50,750,225
2018-01-26 3:00:00,16,4,120,150,450,225
2018-01-26 4:00:00,11,6,160,250,300,150
2018-01-26 5:00:00,-8,2,40,200,600,225
2018-01-26 6:00:00,17,8,40,100,150,150
2018-01-26 7:00:00,-15,2,80,150,300,375
2018-01-26 8:00:00,13,8,40,200,150,150
2018-01-26 9:00:00,9,2,40,100,300,75
2018-01-26 10:00:00,18,10,160,100,150,375
2018-01-26 11:00:00,16,8,40,150,450,150
2018-01-26 12:00:00,1,8,200,250,300,75
2018-01-26 13:00:00,14,2,80,250,300,300
2018-01-26 14:00:00,-14,2,80,200,150,75
2018-01-26 15:00:00,-14,8,160,100,150,375
2018-01-26 16:00:00,7,2,200,250,750,225
2018-01-26 17:00:00,-10,4,200,250,150,375
2018-01-26 18:00:00,3,4,40,250,600,375
2018-01-26 19:00:00,9,2,160,200,600,75
2018-01-26 20:00:00,-6,2,160,250,600,375
2018-01-26 21:00:00,1,6,160,150,750,300
2018-01-26 22:00:00,-19,6,200,150,750,375
2018-01-26 23:00:00,8,4,120,200,750,150
