Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-12 0:00:00,11,10,40,150,150,225
2018-09-12 1:00:00,-14,10,80,50,750,75
2018-09-12 2:00:00,9,10,40,250,450,75
2018-09-12 3:00:00,16,10,160,250,150,225
2018-09-12 4:00:00,-18,10,40,200,450,300
2018-09-12 5:00:00,12,6,160,150,750,300
2018-09-12 6:00:00,13,2,160,100,750,375
2018-09-12 7:00:00,-1,2,120,100,300,150
2018-09-12 8:00:00,1,4,200,250,750,225
2018-09-12 9:00:00,16,10,160,150,450,375
2018-09-12 10:00:00,0,2,160,200,150,300
2018-09-12 11:00:00,-12,8,40,150,150,150
2018-09-12 12:00:00,19,6,80,250,750,225
2018-09-12 13:00:00,19,2,40,150,300,75
2018-09-12 14:00:00,-2,6,40,100,150,75
2018-09-12 15:00:00,-14,10,80,100,300,225
2018-09-12 16:00:00,-10,2,40,50,450,375
2018-09-12 17:00:00,-8,8,80,200,750,150
2018-09-12 18:00:00,-15,6,40,200,300,150
2018-09-12 19:00:00,-10,2,120,250,450,375
2018-09-12 20:00:00,6,6,120,250,300,375
2018-09-12 21:00:00,11,4,120,50,600,225
2018-09-12 22:00:00,-7,4,80,150,300,300
2018-09-12 23:00:00,-14,2,120,250,750,150
