Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-17 0:00:00,3,6,40,150,450,75
2018-06-17 1:00:00,-11,2,40,200,450,75
2018-06-17 2:00:00,17,4,120,50,450,225
2018-06-17 3:00:00,-4,2,200,150,450,300
2018-06-17 4:00:00,-3,6,160,200,450,300
2018-06-17 5:00:00,-17,2,160,150,300,300
2018-06-17 6:00:00,13,10,160,50,450,300
2018-06-17 7:00:00,-6,2,80,50,300,300
2018-06-17 8:00:00,-5,2,160,50,300,225
2018-06-17 9:00:00,14,2,40,200,600,375
2018-06-17 10:00:00,-13,8,40,50,150,150
2018-06-17 11:00:00,-15,2,160,150,450,300
2018-06-17 12:00:00,18,8,120,100,150,225
2018-06-17 13:00:00,12,10,40,150,300,150
2018-06-17 14:00:00,8,8,120,250,450,150
2018-06-17 15:00:00,-3,4,80,50,750,75
2018-06-17 16:00:00,-16,10,120,50,600,300
2018-06-17 17:00:00,-19,10,160,50,600,300
2018-06-17 18:00:00,-2,10,160,200,450,375
2018-06-17 19:00:00,0,4,160,150,300,375
2018-06-17 20:00:00,-2,8,80,100,450,225
2018-06-17 21:00:00,-1,2,200,250,450,225
2018-06-17 22:00:00,-13,10,120,150,300,300
2018-06-17 23:00:00,2,6,160,100,750,375
