Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-26 0:00:00,-7,2,80,50,300,225
2018-03-26 1:00:00,4,2,120,200,750,150
2018-03-26 2:00:00,-1,10,160,200,150,75
2018-03-26 3:00:00,9,4,200,50,300,375
2018-03-26 4:00:00,-15,8,120,100,150,375
2018-03-26 5:00:00,2,10,40,250,750,75
2018-03-26 6:00:00,6,2,40,200,300,225
2018-03-26 7:00:00,-13,6,200,200,600,375
2018-03-26 8:00:00,0,4,200,50,300,300
2018-03-26 9:00:00,-10,8,160,200,600,300
2018-03-26 10:00:00,19,8,80,50,750,225
2018-03-26 11:00:00,18,6,120,200,600,150
2018-03-26 12:00:00,19,8,160,200,300,375
2018-03-26 13:00:00,7,10,200,50,300,300
2018-03-26 14:00:00,-10,6,200,100,750,375
2018-03-26 15:00:00,1,8,200,50,600,300
2018-03-26 16:00:00,0,10,40,250,300,300
2018-03-26 17:00:00,0,8,160,200,450,75
2018-03-26 18:00:00,6,4,80,150,450,225
2018-03-26 19:00:00,-15,4,120,150,150,300
2018-03-26 20:00:00,9,2,120,150,300,75
2018-03-26 21:00:00,9,8,160,50,600,375
2018-03-26 22:00:00,1,8,80,50,600,300
2018-03-26 23:00:00,0,2,120,200,300,225
