Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-30 0:00:00,-8,4,40,50,450,75
2018-08-30 1:00:00,1,2,80,150,600,300
2018-08-30 2:00:00,15,2,160,200,750,75
2018-08-30 3:00:00,-1,8,40,150,600,300
2018-08-30 4:00:00,1,10,40,50,750,375
2018-08-30 5:00:00,15,8,120,100,600,375
2018-08-30 6:00:00,-1,10,120,200,750,150
2018-08-30 7:00:00,17,6,200,250,750,75
2018-08-30 8:00:00,-15,6,200,250,750,225
2018-08-30 9:00:00,-16,4,160,100,750,75
2018-08-30 10:00:00,-5,2,40,50,600,225
2018-08-30 11:00:00,-7,6,160,100,150,300
2018-08-30 12:00:00,8,10,80,250,600,150
2018-08-30 13:00:00,-13,2,200,200,150,75
2018-08-30 14:00:00,2,2,160,50,300,225
2018-08-30 15:00:00,14,6,160,250,150,150
2018-08-30 16:00:00,15,10,80,150,150,75
2018-08-30 17:00:00,-3,10,160,250,750,375
2018-08-30 18:00:00,15,6,200,200,750,225
2018-08-30 19:00:00,-11,8,120,100,450,375
2018-08-30 20:00:00,12,4,40,50,150,150
2018-08-30 21:00:00,0,10,40,200,450,225
2018-08-30 22:00:00,0,8,200,100,750,225
2018-08-30 23:00:00,0,6,40,150,150,300
